customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C211,42,Male,Tier-1,Karnataka,High,Self-Employed,Platinum,31,2313.77,16,Store,P1211,Shoes,Casual,Skechers,3714.65,20,2971.72,4.0,160,White,L,Synthetic,Monsoon,1,1,1,Credit Card,Express,279.1,1,0,1,3,neutral,Skechers White Casual Synthetic Shoes,"A white casual from Skechers made with synthetic. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white casual for daily wear under Rs. 3971,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1211.jpg,Daily Wear,"White, Synthetic, Daily Wear",Daily Wear
C212,40,Female,Tier-1,Telangana,Medium,Engineer,Bronze,83,2813.87,1,App,P1212,Apparel,Jeans,Roadster,1873.98,15,1592.88,4.4,30,White,L,Cotton,All-Season,1,1,1,Debit Card,Standard,53.1,1,1,0,4,positive,Roadster White Jeans Cotton Apparel,"A white jeans from Roadster made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the white apparel product. Good quality and worth the price.,Need a white jeans for travel under Rs. 2592,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1212.jpg,Travel,"White, Cotton, Travel",Travel
C213,51,Female,Tier-3,Karnataka,Medium,Student,Gold,46,2104.47,6,Web,P1213,Shoes,Running,Bata,4429.51,15,3765.08,4.0,31,Red,M,Synthetic,Summer,1,0,1,UPI,Express,212.2,1,1,0,2,negative,Bata Red Running Synthetic Shoes,"A red running from Bata made with synthetic. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a red running for daily wear under Rs. 4765,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1213.jpg,Daily Wear,"Red, Synthetic, Daily Wear",Daily Wear
C214,25,Female,Tier-3,Telangana,High,Self-Employed,Bronze,29,3808.14,7,Store,P1214,Shoes,Formal,Nike,4000.6,0,4000.6,3.3,154,White,L,Leather,Monsoon,1,1,2,Wallet,Express,154.6,1,0,0,3,neutral,Nike White Formal Leather Shoes,"A white formal from Nike made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white formal for travel under Rs. 5000,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1214.jpg,Travel,"White, Leather, Travel",Travel
C215,34,Female,Tier-2,Tamil Nadu,Medium,Student,Silver,38,5213.54,9,Web,P1215,Accessories,Cap,Titan,5283.66,30,3698.56,3.9,81,Grey,XL,Synthetic,Summer,1,0,1,COD,Standard,86.5,1,0,0,3,neutral,Titan Grey Cap Synthetic Accessorie,"A grey cap from Titan made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey cap for office under Rs. 4698,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1215.jpg,Office,"Grey, Synthetic, Office",Office
C216,41,Female,Tier-3,Maharashtra,High,Engineer,Platinum,20,4383.7,5,App,P1216,Accessories,Watch,Fastrack,4212.62,5,4001.99,4.0,135,Blue,L,Synthetic,Monsoon,1,1,2,Credit Card,Standard,294.4,1,0,1,4,positive,Fastrack Blue Watch Synthetic Accessorie,"A blue watch from Fastrack made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue watch for sports under Rs. 5001,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1216.jpg,Sports,"Blue, Synthetic, Sports",Sports
C217,29,Female,Tier-1,Telangana,High,Teacher,Bronze,25,5329.42,6,Store,P1217,Accessories,Cap,Titan,5401.61,25,4051.21,4.5,165,Brown,M,Leather,All-Season,1,1,2,Credit Card,Express,169.2,1,1,0,3,neutral,Titan Brown Cap Leather Accessorie,"A brown cap from Titan made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The brown look was fine but overall experience was mixed.,Need a brown cap for travel under Rs. 5051,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1217.jpg,Travel,"Brown, Leather, Travel",Travel
C218,42,Male,Tier-3,Delhi,Medium,Self-Employed,Gold,29,3470.35,12,Store,P1218,Apparel,Jacket,Uniqlo,5382.67,20,4306.14,3.8,171,Olive,XL,Polyester,Summer,1,0,3,COD,Express,236.1,1,0,0,3,neutral,Uniqlo Olive Jacket Polyester Apparel,"A olive jacket from Uniqlo made with polyester. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive jacket for travel under Rs. 5306,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1218.jpg,Travel,"Olive, Polyester, Travel",Travel
C219,50,Male,Tier-2,Tamil Nadu,High,Student,Gold,14,4919.26,7,App,P1219,Shoes,Formal,Nike,1266.44,15,1076.47,4.0,200,White,L,Mesh,All-Season,1,0,1,COD,Express,248.6,1,0,0,4,positive,Nike White Formal Mesh Shoes,"A white formal from Nike made with mesh. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the white shoes product. Good quality and worth the price.,Need a white formal for sports under Rs. 2076,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1219.jpg,Sports,"White, Mesh, Sports",Sports
C220,26,Male,Tier-3,Telangana,Medium,Engineer,Silver,12,3949.01,1,App,P1220,Accessories,Watch,Skybags,3223.21,10,2900.89,4.0,113,Grey,XL,Fabric,All-Season,1,1,3,UPI,Express,111.6,0,0,1,4,positive,Skybags Grey Watch Fabric Accessorie,"A grey watch from Skybags made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey watch for daily use under Rs. 3900,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1220.jpg,Daily Use,"Grey, Fabric, Daily Use",Daily Use
C221,44,Female,Tier-2,Delhi,Low,Engineer,Gold,8,2618.31,13,Store,P1221,Apparel,Jeans,Uniqlo,2027.16,30,1419.01,5.0,66,Black,L,Polyester,All-Season,1,1,1,UPI,Standard,199.3,1,0,0,3,neutral,Uniqlo Black Jeans Polyester Apparel,"A black jeans from Uniqlo made with polyester. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The black look was fine but overall experience was mixed.,Need a black jeans for winter under Rs. 2419,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1221.jpg,Winter,"Black, Polyester, Winter",Winter
C222,45,Male,Tier-2,Telangana,Medium,Self-Employed,Bronze,63,3638.54,9,App,P1222,Accessories,Backpack,Fastrack,1980.83,40,1188.5,4.1,120,Brown,L,Synthetic,Summer,0,1,1,Credit Card,Express,163.2,1,1,0,4,positive,Fastrack Brown Backpack Synthetic Accessorie,"A brown backpack from Fastrack made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the brown accessories product. Good quality and worth the price.,Need a brown backpack for sports under Rs. 2188,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1222.jpg,Sports,"Brown, Synthetic, Sports",Sports
C223,40,Male,Tier-2,Karnataka,Medium,Teacher,Platinum,31,3974.37,1,Web,P1223,Apparel,Tshirt,Roadster,8316.1,10,7484.49,3.8,101,White,XL,Cotton,Summer,1,0,1,Wallet,Express,247.8,1,0,0,3,neutral,Roadster White Tshirt Cotton Apparel,"A white tshirt from Roadster made with cotton. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white tshirt for office under Rs. 8484,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1223.jpg,Office,"White, Cotton, Office",Office
C224,57,Female,Tier-2,Tamil Nadu,Low,Engineer,Platinum,26,1718.67,6,Store,P1224,Shoes,Running,Bata,2924.9,40,1754.94,4.0,101,Grey,L,Leather,All-Season,0,1,1,Debit Card,Standard,197.0,1,0,1,2,negative,Bata Grey Running Leather Shoes,"A grey running from Bata made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a grey running for travel under Rs. 2754,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1224.jpg,Travel,"Grey, Leather, Travel",Travel
C225,35,Female,Tier-3,Karnataka,High,Manager,Platinum,35,3457.79,1,App,P1225,Shoes,Casual,Puma,1964.59,10,1768.13,4.0,141,Blue,S,Mesh,Winter,1,1,2,UPI,Express,172.0,1,1,0,3,neutral,Puma Blue Casual Mesh Shoes,"A blue casual from Puma made with mesh. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue casual for daily wear under Rs. 2768,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1225.jpg,Daily Wear,"Blue, Mesh, Daily Wear",Daily Wear
C226,41,Female,Tier-2,Tamil Nadu,Low,Engineer,Gold,30,3545.06,3,App,P1226,Apparel,Jacket,Zara,4002.53,5,3802.4,5.0,71,Olive,M,Polyester,Monsoon,1,1,2,Wallet,Express,139.6,1,1,0,3,neutral,Zara Olive Jacket Polyester Apparel,"A olive jacket from Zara made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive jacket for casual under Rs. 4802,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1226.jpg,Casual,"Olive, Polyester, Casual",Casual
C227,36,Male,Tier-2,Telangana,High,Manager,Platinum,17,4858.64,1,App,P1227,Accessories,Backpack,Titan,5235.21,15,4449.93,5.0,18,Black,XL,Synthetic,All-Season,1,1,2,UPI,Standard,288.0,1,0,0,5,positive,Titan Black Backpack Synthetic Accessorie,"A black backpack from Titan made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the black accessories product. Good quality and worth the price.,Need a black backpack for office under Rs. 5449,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1227.jpg,Office,"Black, Synthetic, Office",Office
C228,38,Male,Tier-1,Karnataka,Low,Manager,Platinum,15,1479.52,10,Store,P1228,Shoes,Running,Puma,2957.75,30,2070.42,3.8,48,White,NA,Synthetic,Summer,1,0,1,COD,Standard,63.5,1,1,0,2,negative,Puma White Running Synthetic Shoes,"A white running from Puma made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a white running for sports under Rs. 3070,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1228.jpg,Sports,"White, Synthetic, Sports",Sports
C229,26,Female,Tier-2,Delhi,Medium,Self-Employed,Bronze,90,5890.51,1,App,P1229,Accessories,Wallet,Puma,1991.74,30,1394.22,4.3,153,Blue,S,Fabric,Winter,1,1,1,UPI,Express,232.1,1,1,0,3,neutral,Puma Blue Wallet Fabric Accessorie,"A blue wallet from Puma made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue wallet for office under Rs. 2394,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1229.jpg,Office,"Blue, Fabric, Office",Office
C230,29,Female,Tier-2,Karnataka,High,Student,Gold,23,2339.26,8,App,P1230,Apparel,Tshirt,Levis,2250.19,10,2025.17,3.9,78,White,XL,Cotton,Summer,1,0,1,Debit Card,Standard,251.5,1,0,0,3,neutral,Levis White Tshirt Cotton Apparel,"A white tshirt from Levis made with cotton. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white tshirt for casual under Rs. 3025,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1230.jpg,Casual,"White, Cotton, Casual",Casual
C231,55,Male,Tier-1,Delhi,Medium,Manager,Silver,11,5246.29,11,App,P1231,Shoes,Running,Puma,3672.12,10,3304.91,4.9,37,Black,NA,Leather,Winter,1,1,1,Debit Card,Standard,209.4,1,0,0,4,positive,Puma Black Running Leather Shoes,"A black running from Puma made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the black shoes product. Good quality and worth the price.,Need a black running for office under Rs. 4304,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1231.jpg,Office,"Black, Leather, Office",Office
C232,26,Male,Tier-1,Tamil Nadu,Low,Student,Bronze,43,4774.6,6,App,P1232,Shoes,Casual,Adidas,3021.43,20,2417.14,4.6,141,Black,L,Leather,All-Season,1,0,1,Credit Card,Standard,292.9,1,0,0,2,negative,Adidas Black Casual Leather Shoes,"A black casual from Adidas made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a black casual for travel under Rs. 3417,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1232.jpg,Travel,"Black, Leather, Travel",Travel
C233,56,Female,Tier-2,Telangana,High,Teacher,Gold,48,3400.19,13,App,P1233,Shoes,Sneakers,Nike,499.0,15,424.15,3.4,82,White,XL,Mesh,Winter,1,1,2,COD,Express,227.7,1,1,0,5,positive,Nike White Sneakers Mesh Shoes,"A white sneakers from Nike made with mesh. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the white shoes product. Good quality and worth the price.,Need a white sneakers for daily wear under Rs. 1424,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1233.jpg,Daily Wear,"White, Mesh, Daily Wear",Daily Wear
C234,45,Male,Tier-2,Maharashtra,High,Student,Gold,32,4499.93,10,App,P1234,Shoes,Casual,Puma,4437.59,30,3106.31,4.9,197,Grey,NA,Synthetic,Monsoon,1,0,3,COD,Standard,256.7,1,1,0,4,positive,Puma Grey Casual Synthetic Shoes,"A grey casual from Puma made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the grey shoes product. Good quality and worth the price.,Need a grey casual for travel under Rs. 4106,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1234.jpg,Travel,"Grey, Synthetic, Travel",Travel
C235,40,Female,Tier-1,Karnataka,High,Engineer,Platinum,36,3169.4,12,Web,P1235,Accessories,Cap,Wildcraft,3858.15,25,2893.61,3.9,90,Green,NA,Fabric,Summer,1,1,1,COD,Express,272.7,1,0,1,3,neutral,Wildcraft Green Cap Fabric Accessorie,"A green cap from Wildcraft made with fabric. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The green look was fine but overall experience was mixed.,Need a green cap for travel under Rs. 3893,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1235.jpg,Travel,"Green, Fabric, Travel",Travel
C236,48,Female,Tier-1,Maharashtra,Medium,Self-Employed,Gold,26,3798.67,6,App,P1236,Shoes,Sneakers,Skechers,2356.44,20,1885.15,3.2,118,Blue,NA,Mesh,All-Season,1,0,2,COD,Express,162.6,1,0,0,3,neutral,Skechers Blue Sneakers Mesh Shoes,"A blue sneakers from Skechers made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue sneakers for office under Rs. 2885,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1236.jpg,Office,"Blue, Mesh, Office",Office
C237,33,Male,Tier-2,Maharashtra,High,Manager,Platinum,23,4290.36,8,Store,P1237,Accessories,Wallet,Wildcraft,4493.12,10,4043.81,4.4,81,Green,XL,Synthetic,Summer,1,0,1,COD,Standard,159.3,1,0,0,4,positive,Wildcraft Green Wallet Synthetic Accessorie,"A green wallet from Wildcraft made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green wallet for office under Rs. 5043,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1237.jpg,Office,"Green, Synthetic, Office",Office
C238,44,Female,Tier-3,Telangana,Low,Self-Employed,Bronze,23,5177.41,12,Web,P1238,Shoes,Casual,Puma,2187.79,5,2078.4,4.0,105,Blue,NA,Mesh,Winter,1,0,1,Wallet,Express,227.0,1,0,0,4,positive,Puma Blue Casual Mesh Shoes,"A blue casual from Puma made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the blue shoes product. Good quality and worth the price.,Need a blue casual for office under Rs. 3078,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1238.jpg,Office,"Blue, Mesh, Office",Office
C239,50,Male,Tier-1,Telangana,High,Engineer,Platinum,57,1995.17,4,App,P1239,Accessories,Backpack,Skybags,3408.95,0,3408.95,4.3,67,Black,M,Fabric,Summer,1,1,2,Credit Card,Express,103.1,1,0,0,3,neutral,Skybags Black Backpack Fabric Accessorie,"A black backpack from Skybags made with fabric. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black backpack for travel under Rs. 4408,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1239.jpg,Travel,"Black, Fabric, Travel",Travel
C240,48,Male,Tier-3,Maharashtra,Medium,Teacher,Silver,32,2923.07,12,App,P1240,Shoes,Running,Puma,2097.97,10,1888.17,4.7,36,Grey,L,Synthetic,All-Season,1,1,2,Credit Card,Express,236.5,1,1,0,4,positive,Puma Grey Running Synthetic Shoes,"A grey running from Puma made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the grey shoes product. Good quality and worth the price.,Need a grey running for travel under Rs. 2888,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1240.jpg,Travel,"Grey, Synthetic, Travel",Travel
C241,42,Female,Tier-2,Telangana,Low,Engineer,Bronze,27,3294.58,7,Web,P1241,Accessories,Cap,Wildcraft,499.0,10,449.1,4.3,196,Green,S,Synthetic,All-Season,1,1,1,Credit Card,Express,173.8,1,1,0,5,positive,Wildcraft Green Cap Synthetic Accessorie,"A green cap from Wildcraft made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green cap for travel under Rs. 1449,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1241.jpg,Travel,"Green, Synthetic, Travel",Travel
C242,23,Female,Tier-2,Delhi,Medium,Self-Employed,Silver,75,3805.29,9,App,P1242,Shoes,Sneakers,Skechers,2486.1,25,1864.57,4.5,61,Blue,NA,Synthetic,Summer,1,0,1,UPI,Express,282.0,1,0,0,2,negative,Skechers Blue Sneakers Synthetic Shoes,"A blue sneakers from Skechers made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a blue sneakers for travel under Rs. 2864,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1242.jpg,Travel,"Blue, Synthetic, Travel",Travel
C243,55,Male,Tier-1,Maharashtra,Low,Engineer,Gold,10,3704.68,7,Web,P1243,Shoes,Running,Skechers,2612.94,15,2221.0,4.7,126,White,NA,Synthetic,Monsoon,1,1,2,Credit Card,Express,114.3,1,0,0,3,neutral,Skechers White Running Synthetic Shoes,"A white running from Skechers made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white running for office under Rs. 3221,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1243.jpg,Office,"White, Synthetic, Office",Office
C244,49,Male,Tier-1,Delhi,Medium,Self-Employed,Bronze,53,4763.06,1,App,P1244,Accessories,Cap,Fastrack,3370.91,30,2359.64,4.5,7,Black,S,Leather,All-Season,1,0,2,Wallet,Standard,78.4,0,0,0,3,neutral,Fastrack Black Cap Leather Accessorie,"A black cap from Fastrack made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black cap for sports under Rs. 3359,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1244.jpg,Sports,"Black, Leather, Sports",Sports
C245,22,Male,Tier-1,Karnataka,Low,Student,Silver,62,4139.47,11,Web,P1245,Shoes,Sneakers,Skechers,499.0,25,374.25,4.4,82,Black,XL,Leather,All-Season,1,1,1,UPI,Standard,243.1,1,1,1,2,negative,Skechers Black Sneakers Leather Shoes,"A black sneakers from Skechers made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a black sneakers for sports under Rs. 1374,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1245.jpg,Sports,"Black, Leather, Sports",Sports
C246,31,Female,Tier-1,Delhi,Medium,Manager,Bronze,24,2842.61,11,Store,P1246,Shoes,Sneakers,Bata,705.34,5,670.07,3.4,131,Black,L,Leather,Summer,1,1,1,Credit Card,Standard,192.7,1,1,1,2,negative,Bata Black Sneakers Leather Shoes,"A black sneakers from Bata made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a black sneakers for sports under Rs. 1670,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1246.jpg,Sports,"Black, Leather, Sports",Sports
C247,36,Male,Tier-1,Maharashtra,High,Manager,Gold,8,3523.46,5,Web,P1247,Apparel,Tshirt,H&M,2914.55,10,2623.1,3.7,129,Beige,XL,Polyester,Summer,1,1,2,Credit Card,Express,263.8,1,1,1,4,positive,H&M Beige Tshirt Polyester Apparel,"A beige tshirt from H&M made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the beige apparel product. Good quality and worth the price.,Need a beige tshirt for casual under Rs. 3623,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1247.jpg,Casual,"Beige, Polyester, Casual",Casual
C248,33,Male,Tier-1,Telangana,Medium,Self-Employed,Bronze,70,3958.07,4,Store,P1248,Apparel,Jacket,Uniqlo,1181.01,30,826.71,4.5,36,White,S,Polyester,All-Season,1,0,1,Credit Card,Standard,175.4,1,0,0,3,neutral,Uniqlo White Jacket Polyester Apparel,"A white jacket from Uniqlo made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white jacket for casual under Rs. 1826,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1248.jpg,Casual,"White, Polyester, Casual",Casual
C249,21,Female,Tier-3,Telangana,High,Engineer,Platinum,16,3486.59,9,App,P1249,Shoes,Casual,Nike,1513.36,30,1059.35,4.8,145,Blue,L,Mesh,All-Season,1,0,1,Debit Card,Standard,62.7,1,1,0,2,negative,Nike Blue Casual Mesh Shoes,"A blue casual from Nike made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a blue casual for office under Rs. 2059,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1249.jpg,Office,"Blue, Mesh, Office",Office
C250,22,Female,Tier-3,Tamil Nadu,High,Self-Employed,Gold,39,2645.25,6,Store,P1250,Shoes,Running,Adidas,1027.68,25,770.76,4.2,114,Blue,S,Leather,Monsoon,1,1,2,Debit Card,Standard,146.7,1,0,1,2,negative,Adidas Blue Running Leather Shoes,"A blue running from Adidas made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a blue running for travel under Rs. 1770,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1250.jpg,Travel,"Blue, Leather, Travel",Travel
C251,31,Female,Tier-2,Tamil Nadu,Medium,Engineer,Silver,122,3198.14,2,Web,P1251,Accessories,Cap,Skybags,2440.29,5,2318.28,3.8,121,Grey,S,Fabric,Winter,1,1,2,COD,Standard,205.9,1,1,0,4,positive,Skybags Grey Cap Fabric Accessorie,"A grey cap from Skybags made with fabric. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey cap for sports under Rs. 3318,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1251.jpg,Sports,"Grey, Fabric, Sports",Sports
C252,23,Female,Tier-3,Karnataka,Low,Engineer,Bronze,20,2303.08,15,Web,P1252,Apparel,Jeans,Levis,2349.01,30,1644.31,4.8,51,Olive,XL,Cotton,All-Season,1,0,1,Wallet,Express,269.5,1,0,0,2,negative,Levis Olive Jeans Cotton Apparel,"A olive jeans from Levis made with cotton. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a olive jeans for casual under Rs. 2644,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1252.jpg,Casual,"Olive, Cotton, Casual",Casual
